Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"M Yokota, S Tsutsumi, S Hayakawa…","Research on effects and influence by presenting information on priority order and oncoming vehicle to operators for teleoperation of multiple autonomous vehicles",2021,"Journal of Physics …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1742-6596/2107/1/012012/meta","https://scholar.google.com/scholar?cites=16543416477712180253&as_sdt=2005&sciodt=2007&hl=en",137,"2023-12-15 19:02:41","","10.1088/1742-6596/2107/1/012012","","",,,,,1,0.50,0,4,2,"… Assuming a situation where a parked vehicle is avoided, which is not good at automatic driving and is considered to be a heavy burden on the driver, we will create support that …","https://iopscience.iop.org/article/10.1088/1742-6596/2107/1/012012/pdf","https://scholar.google.com/scholar?q=related:HeRgvaIFluUJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"P Kallioniemi, A Burova, J Mäkelä, T Keskinen…","Multimodal warnings in remote operation: The case study on remote driving",2021,"Multimodal …","mdpi.com","https://www.mdpi.com/2414-4088/5/8/44","https://scholar.google.com/scholar?cites=11228936455492292140&as_sdt=2005&sciodt=2007&hl=en",149,"2023-12-15 19:02:41","","","","",,,,,1,0.50,0,5,2,"… Remote operation (sometimes also referred as teleoperation) has … of the challenges of remote operation, remote driving, and related … warnings in remote operations or similar contexts. …","https://www.mdpi.com/2414-4088/5/8/44/pdf","https://scholar.google.com/scholar?q=related:LE4NezYy1ZsJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
2,"J Prakash, M Vignati, S Arrigoni…","Teleoperated vehicle-perspective predictive display accounting for network time delays",2019,"International …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/IDETC-CIE/proceedings-abstract/IDETC-CIE2019/59216/1069913","https://scholar.google.com/scholar?cites=7587038076581912238&as_sdt=2005&sciodt=2007&hl=en",151,"2023-12-15 19:02:41","","","","",,,,,2,0.50,1,4,4,"… teleoperation is made of a control station that receives the image stream after some arbitrary time-delay (τ1) and subsequently the remote vehicle receives driving … of driving commands. …","https://www.researchgate.net/profile/Simone-Mentasti/publication/337502309_Teleoperated_Vehicle-Perspective_Predictive_Display_Accounting_for_Network_Time_Delays/links/622d94c69f7b32463427a954/Teleoperated-Vehicle-Perspective-Predictive-Display-Accounting-for-Network-Time-Delays.pdf","https://scholar.google.com/scholar?q=related:rh4HzO6SSmkJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"I Poy, L Wu, BE Shi","A multimodal direct gaze interface for wheelchairs and teleoperated robots",2021,"… Conference of the IEEE Engineering in …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9630471/","https://scholar.google.com/scholar?cites=13420084887283653062&as_sdt=2005&sciodt=2007&hl=en",185,"2023-12-15 19:02:41","","","","",,,,,1,0.50,0,3,2,"… In particular, gaze-based interfaces have been proposed for driving robotic wheelchairs and tele-operated robots. Users view the environment around the vehicle, decide how to control …","https://ieeexplore.ieee.org/iel7/9629355/9629471/09630471.pdf","https://scholar.google.com/scholar?q=related:xlkhMhq4PboJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"Y Yang, D Constantinescu, Y Shi","Proportional and reachable cluster teleoperation of a distributed multi-robot system",2021,"2021 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9561156/","https://scholar.google.com/scholar?cites=18088412026247387976&as_sdt=2005&sciodt=2007&hl=en",194,"2023-12-15 19:02:41","","","","",,,,,1,0.50,0,3,2,"… cluster teleoperation strategy that enables each user to tele-drive a number of remote robots … the urgency of their requests throughout the teleoperation. Therefore, the robot network …","https://ieeexplore.ieee.org/iel7/9560720/9560666/09561156.pdf","https://scholar.google.com/scholar?q=related:SBthv-byBvsJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"T Matts, A Sterner","Vision-based Driver Assistance Systems for Teleoperation of OnRoad Vehicles: Compensating for Impaired Visual Perception Capabilities Due to Degraded Video …",2020,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1448551","https://scholar.google.com/scholar?cites=3881072826351247195&as_sdt=2005&sciodt=2007&hl=en",165,"2023-12-15 19:02:41","","","","",,,,,1,0.33,1,2,3,"… a driver’s visual perception through the screen of the driver … the teleoperated vehicle is degraded; if driver performance is … based driver assistance systems that could guide the driver …","https://www.diva-portal.org/smash/get/diva2:1448551/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:W18WOixX3DUJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"C Cabrall, J Stapel, P Besemer…","Plausibility of human remote driving: Human-centered experiments from the point of view of teledrivers and telepassengers",2019,"Proceedings of the …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/1071181319631006","https://scholar.google.com/scholar?cites=6859124568015635650&as_sdt=2005&sciodt=2007&hl=en",40,"2023-12-15 19:02:41","","10.1177/1071181319631006","","",,,,,1,0.25,0,4,4,"Remote driving operations represents an area of growing promise to exercise human driving capability rather than replace it. Autonomous driving technology is often motivated towards …","https://journals.sagepub.com/doi/pdf/10.1177/1071181319631006","https://scholar.google.com/scholar?q=related:wgS6EnSBMF8J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"FJ Jiang, J Mårtensson…","Safe Teleoperation of Connected and Automated Vehicles",2023,"Cyber-Physical-Human …","books.google.com","https://books.google.com/books?hl=en&lr=&id=9fLBEAAAQBAJ&oi=fnd&pg=PA251&dq=teleoperated+driving+remote+driving&ots=qbJFNv99Gv&sig=HIY8EgQ2wXK1ipiar-ujTSmP308","",29,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,3,1,"… , teleoperation by a remote human operator is described as a possible fallback choice for a Level 4 or 5 automated driving … set up teleoperation systems where remote driving becomes …","","https://scholar.google.com/scholar?q=related:Tvlyd8oh9aAJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"H Yun, Y Cho, A Ha, J Yun","Driving with Black Box Assistance: Teleoperated Driving Interface Design Guidelines for Computational Driver Assistance Systems in Unstructured Environments",2023,"… of the 15th International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3580585.3607169","",36,"2023-12-15 19:02:41","","10.1145/3580585.3607169","","",,,,,0,0.00,0,4,1,"… for teleoperated driving interfaces within computational driver assistance … driver assistance system in order to develop the guidelines. The study utilized a deep learning-based driver …","https://dl.acm.org/doi/pdf/10.1145/3580585.3607169",""
0,"B Madadi, A Nadi, GHA Correia, T Verduijn…","An Agent-Based Discrete Event Simulation of Teleoperated Driving in Freight Transport Operations: The Fleet Sizing Problem",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2311.14225","",60,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,5,1,"… driving and acts as transitional technology toward full automation. An economic advantage of teleoperated driving in … to vehicles with in-vehicle drivers. This alleviates growing truck …","",""
0,"SJ Siddiqi, MA Jan, A Basalamah…","Secure Teleoperated Vehicles in Augmented Reality of Things: A Multichain and Digital Twin Approach",2023,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10304344/","",64,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,4,1,"… vehicles and simulate the teleoperator workstations. The ARHUD video … teleoperator workstation and take appropriate actions based on the remote driver’s perception, the teleoperator …","https://ieeexplore.ieee.org/iel7/30/8306365/10304344.pdf",""
0,"MG Arend, TM Benz, A Mertens, C Brandl, V Nitsch","Do multimodal search cues help or hinder teleoperated search and rescue missions?",2023,"Ergonomics","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/00140139.2022.2144646","",68,"2023-12-15 19:02:41","","10.1080/00140139.2022.2144646","","",,,,,0,0.00,0,5,1,"… Therefore, we argue that remote driving can be modelled in affinity with control-theoretic … interference of the remote search and driving task during teleoperated SAR missions can be …","https://www.tandfonline.com/doi/pdf/10.1080/00140139.2022.2144646","https://scholar.google.com/scholar?q=related:7BKDxV7MFOgJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"MC Lucas-Estañ, B Coll-Perales, MI Khan…","Support of Teleoperated Driving with 5G Networks",,"researchgate.net","","https://www.researchgate.net/profile/Maria-Del-Carmen-Lucas-Estan/publication/375075514_Support_of_Teleoperated_Driving_with_5G_Networks/links/653f9865ff8d8f507cd9a92f/Support-of-Teleoperated-Driving-with-5G-Networks.pdf","",84,"2023-12-15 19:02:41","PDF","","","",,,,,0,0.00,0,4,,"… This study has analyzed the capability of 5G networks to support teleoperated driving under a centralized network deployment, and different 5G configurations and densities of ToD …","https://www.researchgate.net/profile/Maria-Del-Carmen-Lucas-Estan/publication/375075514_Support_of_Teleoperated_Driving_with_5G_Networks/links/653f9865ff8d8f507cd9a92f/Support-of-Teleoperated-Driving-with-5G-Networks.pdf",""
0,"S Lu, R Zhong, W Shi","Teleoperation Technologies for Enhancing Connected and Autonomous Vehicles",2022,"… Conference on Mobile Ad Hoc and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9973618/","",88,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,3,1,"… , and evaluation criteria for teleoperation performance. Next, it … automotive teleoperation participants and different teleoperation … driving system (ADS) to determine when a teleoperation …","https://ieeexplore.ieee.org/iel7/9973399/9973403/09973618.pdf","https://scholar.google.com/scholar?q=related:Ipc-cm4mMMQJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"F Tener, J Lanir","Design of a High-Level Guidance User Interface for Teleoperation of Autonomous Vehicles",2023,"Adjunct Proceedings of the 15th International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3581961.3609845","",89,"2023-12-15 19:02:41","","10.1145/3581961.3609845","","",,,,,0,0.00,0,2,1,"… teleoperation experts and conducting an elicitation study with 17 experienced teleoperators, we identify road scenarios requiring remote … major teleoperation paradigms: tele-driving and …","https://dl.acm.org/doi/pdf/10.1145/3581961.3609845",""
0,"A Pfadler, G Jornod","Method, computer program and apparatus for invoking a tele-operated driving session",2022,"US Patent App. 17/521,039","Google Patents","https://patents.google.com/patent/US20220159075A1/en","",93,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,2,1,"… Tele-operated driving is gathering more and more interest. Tele-operated driving in the present context means that an external operator controls a transportation vehicle remotely. The …","https://patentimages.storage.googleapis.com/50/2e/34/66213afd97ab78/US20220159075A1.pdf","https://scholar.google.com/scholar?q=related:PS8AFhFu94IJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"J Prakash, M Vignati, E Sabbioni","SRPT vs Smith Predictor for Vehicle Teleoperation",2023,"arXiv preprint arXiv:2305.00911","arxiv.org","https://arxiv.org/abs/2305.00911","",96,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,3,1,"… to remotely support an AV when it reaches the limits of its operational design domain. Teleoperation is the remote control … corridor-based path planning for teleoperated driving,” in 2021 …","https://arxiv.org/pdf/2305.00911","https://scholar.google.com/scholar?q=related:Qo1zW2W-OhEJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"G Jornod, A Pfadler","… programs, communication circuits for communicating in a tele-operated driving session, vehicle and remote control center for controlling a vehicle from remote",2022,"US Patent App. 17/491,876","Google Patents","https://patents.google.com/patent/US20220108608A1/en","",97,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,2,1,"… vehicle 200 from remote in tele-operated driving sessions. For example, the remote control center, the human, and or the automatic tele-operating driver can maneuver the …","https://patentimages.storage.googleapis.com/d0/ff/89/20e72f100e3788/US20220108608A1.pdf","https://scholar.google.com/scholar?q=related:oZ4ouYGHP80J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"AM Mohamed, N AbdelBaki…","Feasibility Study of Using Predictive LTE Connection Selection from Multi-Operator for Teleoperated Vehicles",2022,"… Conference on Computer …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10039521/","",102,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,3,1,"… We (From end user and manufacture perspectives) are evaluating Teleoperated Driving as the most promising achievable feature to support emerging needs for traffic headache …","https://ieeexplore.ieee.org/iel7/10038978/10039482/10039521.pdf","https://scholar.google.com/scholar?q=related:2ZpH_vswfnsJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"S Gangakhedkar, H Cao, J Eichinger…","Closed-loop control of a communication system for teleoperated driving",2022,"US Patent …","Google Patents","https://patents.google.com/patent/US11438807B2/en","",103,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,4,1,"… to provide a telecommunications system supporting teleoperated driving, in particular by considering … quality-of-service (QoS) during the whole driving process and geographical route. …","https://patentimages.storage.googleapis.com/3f/9e/fb/b62f33a2396e62/US11438807.pdf","https://scholar.google.com/scholar?q=related:NrtFFJwQAyYJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"G Jornod, A Pfadler, IG VAZQUEZ","Method for invoking a teleoperated driving session, apparatus for performing the steps of the method, vehicle and computer program",2022,"US Patent 11,513,513","Google Patents","https://patents.google.com/patent/US11513513B2/en","",105,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,3,1,"… teleoperated driving session for a transportation vehicle equipped with an automated driving function, hereinafter called teleoperated driving … when the teleoperated driving session is …","https://patentimages.storage.googleapis.com/ca/41/8e/b062d33c7e8120/US11513513.pdf","https://scholar.google.com/scholar?q=related:im0eG_MDbTsJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"A Pfadler, G Jornod","Vehicle, apparatus for a vehicle, computer program, and method for processing information for communication in a tele-operated driving session",2022,"US Patent App. 17/508,374","Google Patents","https://patents.google.com/patent/US20220135067A1/en","",111,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,2,1,"… session between the transportation vehicle and a remote control center obtaining a … between the remote control center and the transportation vehicle for the tele-operated driving session…","https://patentimages.storage.googleapis.com/32/a6/44/12d6f4f0ebc54e/US20220135067A1.pdf","https://scholar.google.com/scholar?q=related:1WHz6yuc2Q0J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"P Kremer, N Nourani-Vatani…","A Digital Twin for Teleoperation of Vehicles in Urban Environments",2023,"2023 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10161556/","",112,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,3,1,"… Teleoperated driving (ToD) is increasingly considered as a fallback solution for autonomous driving… We envisage that a real-time digital twin that tracks the remote vehicle’s environment …","https://ieeexplore.ieee.org/iel7/10160211/10160212/10161556.pdf",""
0,"G Jornod, A Pfadler","Method, computer program and apparatus for invoking a tele-operated driving session",2023,"US Patent App. 17/995,472","Google Patents","https://patents.google.com/patent/US20230146830A1/en","",114,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,2,1,"… Tele-operated driving in the present context means that an external operator controls a transportation vehicle remotely. The external operator is located in a control center. There may be …","","https://scholar.google.com/scholar?q=related:kjZUNo5OVmkJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"T Weber, C Hurten, D Schramm","Concept of a Teleoperation System for Inland Shipping Vessels",2022,"2022 IEEE 25th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9921862/","",115,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,3,1,"… In teleoperated driving, at least one camera perspective of an onboard camera is often shown. In addition, environmental information such as navigation maps or radar data is displayed…","","https://scholar.google.com/scholar?q=related:nVVbIEdZ27gJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"J Ohgashira, Y Tazaki, H Nagano, Y Yokokohji…","Virtual Yaw Rate Display for Reducing Steering Instability of Remote Driving",2023,"IFAC-PapersOnLine","Elsevier","https://www.sciencedirect.com/science/article/pii/S2405896323008327","",121,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,5,1,"… Abstract: In vehicle teleoperation, reducing instability of driving caused by … vehicle teleoperation system that compensates for the delay of visual information presented to the driver. The …","http://www2.kobe-u.ac.jp/~tazaki/docs/ohgashira_ifac2023.pdf",""
0,"L Zhao, M Nybacka, M Rothhämel…","Influence of sound, vibration, and motion-cueing feedback on driving experience and behaviour in real-life teleoperation",2023,"The 28th IAVSD …","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1794699","",123,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,4,1,"… teleoperated driving systems. First, latency between teleoperating driving station (TDS) and teleoperated … Furthermore, situational awareness of remote drivers also deteriorates due to …","https://www.diva-portal.org/smash/get/diva2:1794699/FULLTEXT01.pdf",""
0,"O Ackerman Viden, Y Trabelsi, P Xu…","Allocation Problem in Remote Teleoperation: Online Matching with Offline Reusable Resources and Delayed Assignments",2023,"Proceedings of the …","u.cs.biu.ac.il","https://u.cs.biu.ac.il/~krauss/data/articles/AAMAS23___Allocation_with_Reusable_Resources_for_Proceedings.pdf","",125,"2023-12-15 19:02:41","PDF","","","",,,,,0,0.00,0,4,1,"… depends only on the user (eg, when taxi drivers are very similar to one another). However, … Our motivating application is teleoperating autonomous cars (driving them remotely) [2, 15, …","https://u.cs.biu.ac.il/~krauss/data/articles/AAMAS23___Allocation_with_Reusable_Resources_for_Proceedings.pdf","https://scholar.google.com/scholar?q=related:SCkuSpMekKAJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"F Blank, KT Floess, A Geraldy, B Benam…","Method and device for the teleoperated driving of a vehicle",2022,"US Patent App. 17 …","Google Patents","https://patents.google.com/patent/US20220075366A1/en","",131,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,5,1,"… the driving when needed. The object of numerous research projects involves so-called teleoperated driving (ToD), in which the vehicle may be assisted by means of a remote control …","https://patentimages.storage.googleapis.com/37/11/15/081e1fcb3c1ec2/US20220075366A1.pdf","https://scholar.google.com/scholar?q=related:BdA_l5XH7-oJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"J Prakash, M Vignati, E Sabbioni","Vehicle Teleoperation: Performance Assessment of SRPT Approach Under State Estimation Errors",2023,"arXiv preprint arXiv:2305.11674","arxiv.org","https://arxiv.org/abs/2305.11674","",135,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,3,1,"… teleoperation. By addressing this specific challenge, we aim to improve the safety and effectiveness of teleoperation … corridor-based path planning for teleoperated driving,” in 2021 …","https://arxiv.org/pdf/2305.11674","https://scholar.google.com/scholar?q=related:TaWN76usa58J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"C Wang, B Wang, L Zhao…","High-Fidelity Teleoperated Scaled Vehicles for Research and Development of Intelligent Transportation Technologies",2020,"Dynamic …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/DSCC/proceedings-abstract/DSCC2020/84270/1096443","",136,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,4,3,"… -fidelity teleoperated … Remote control is deployed using a target-host structure over WiFi and can provide seamless switching between human driving and autonomous/assisted driving …","https://par.nsf.gov/servlets/purl/10226006","https://scholar.google.com/scholar?q=related:y6YxfdmfQvMJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"G Selvaraj, JJ Pillai","Remote Assistance for Autonomous Vehicles",2022,"2022 IEEE 19th India Council …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10039961/","",147,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,2,1,"… teleoperated driving, the fourth stage on the way to fully autonomous driving, as the operator controlling a vehicle remotely. … Remote assistance using Teleoperation Teleoperation …","https://ieeexplore.ieee.org/iel7/10038981/10039721/10039961.pdf","https://scholar.google.com/scholar?q=related:HEycPdkzQLsJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"D Majstorovic, F Diermeyer","Dynamic Collaborative Path Planning for Remote Assistance of Highly-Automated Vehicles",2023,"arXiv preprint arXiv:2308.15167","arxiv.org","https://arxiv.org/abs/2308.15167","",148,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,2,1,"… [5, 6] tried to minimize these network performance issues, proposing a trajectory-based concept for teleoperated driving. While this did enhance resilience against network instabilities, it …","https://arxiv.org/pdf/2308.15167",""
0,"E Erlandsson","Diferences in cognitve load between virtual driving in VR and on regular screens",2022,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1728680","",154,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,1,1,"… A professional teleoperated driver would also need to … to drive and increasing the risk for accidents. The time limit for conventional driving is known, but the effects of teleoperated driving …","https://www.diva-portal.org/smash/get/diva2:1728680/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:3sWaqUSyz58J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"J Xu, X Li, Z Sun, Y Bu, Y Peng","Optimization of Video Parameters for Teleoperation Under Limited Communication Bandwidth",2022,"International Conference on Autonomous …","Springer","https://link.springer.com/chapter/10.1007/978-981-99-0479-2_246","",155,"2023-12-15 19:02:41","","10.1007/978-981-99-0479-2_246","","",,,,,0,0.00,0,5,1,"… of virtual reality and augmented sensor data to make remote driving safer [7]. The Darken research shows that when teleoperation is performed with reduced bandwidth, it is difficult for …","","https://scholar.google.com/scholar?q=related:PmFVga30yZEJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"L Deckers, B Madadi, T Verduijn","Tele-operated driving in logistics as a transition to full automation: An exploratory study and research agenda",,"researchgate.net","","https://www.researchgate.net/profile/Bahman-Madadi-2/publication/364138960_Tele-operated_driving_in_logistics_as_a_transition_to_full_automation_An_exploratory_study_and_research_agenda/links/633c2df49cb4fe44f301453b/Tele-operated-driving-in-logistics-as-a-transition-to-full-automation-An-exploratory-study-and-research-agenda.pdf","https://scholar.google.com/scholar?cites=11686362578811289064&as_sdt=2005&sciodt=2007&hl=en",156,"2023-12-15 19:02:41","PDF","","","",,,,,1,0.00,0,3,,"… Experts believe tele-operated driving systems have the … for deployment of tele-operated driving systems in logistics … the deployment requirements of tele-operated road transport. …","https://www.researchgate.net/profile/Bahman-Madadi-2/publication/364138960_Tele-operated_driving_in_logistics_as_a_transition_to_full_automation_An_exploratory_study_and_research_agenda/links/633c2df49cb4fe44f301453b/Tele-operated-driving-in-logistics-as-a-transition-to-full-automation-An-exploratory-study-and-research-agenda.pdf","https://scholar.google.com/scholar?q=related:6P12MtlMLqIJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"D Schitz","Conception of Control Paradigms for Teleoperated Driving Tasks in Urban Environments",,"rosdok.uni-rostock.de","","https://rosdok.uni-rostock.de/file/rosdok_disshab_0000002841/rosdok_derivate_0000202329/Schitz_Dissertation_2022.pdf","",158,"2023-12-15 19:02:41","PDF","","","",,,,,0,0.00,0,1,,"… A human operator remotely takes over the control of the automated … , teleoperation poses its own challenges. To overcome these, this contribution presents several teleoperated driving …","https://rosdok.uni-rostock.de/file/rosdok_disshab_0000002841/rosdok_derivate_0000202329/Schitz_Dissertation_2022.pdf","https://scholar.google.com/scholar?q=related:tK6x2C408RAJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"F TENER, J Lanir","Investigating Intervention Road Scenarios for Teleoperation of Autonomous Vehicles",,"Available at SSRN 4423621","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4423621","https://scholar.google.com/scholar?cites=17269942591163774621&as_sdt=2005&sciodt=2007&hl=en",167,"2023-12-15 19:02:41","","","","",,,,,1,0.00,1,2,,"… A robotic vehicle can either be fully teleoperated (ie, a remote teleoperator is manually driving the vehicle), or it can be partly or fully autonomous. However, in both cases, a …","","https://scholar.google.com/scholar?q=related:nba0XUkpq-8J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"S Trivedi, F Warg","Evaluating the Safety Impact of Network Disturbances for Remote Driving with Simulation-Based Human-in-the-Loop Testing",2023,"2023 53rd Annual IEEE/IFIP International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10207143/","",168,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,2,1,"… high-speed communication, is Remote Driving (RD) or Tele-operated driving. With this technology, a driver can partially or fully perform the driving task using a remote control station [4] …","https://ieeexplore.ieee.org/iel7/10207054/10207077/10207143.pdf",""
0,"R Luz, T Krueger, A Pereira, E Den Exter, J Beck…","MULTIMODAL OPERATIONS FOR ROVER TELEOPERATION: HAPTIC DRIVING AND MANIPULATION WITH A 7-DOF DEVICE",,"welcome.isr.tecnico.ulisboa.pt","","https://welcome.isr.tecnico.ulisboa.pt/wp-content/uploads/2023/09/astra2023_final_submission_compressed.pdf","",170,"2023-12-15 19:02:41","PDF","","","",,,,,0,0.00,0,6,,"… to investigate adaptable and efficient teleoperation interfaces for robotic … teleoperation concept that integrates the haptic operation of a robotic manipulator [10] with a novel haptic driving …","https://welcome.isr.tecnico.ulisboa.pt/wp-content/uploads/2023/09/astra2023_final_submission_compressed.pdf",""
0,"K Kuru","Technical Report: Analysis of Intervention Modes in Human-In-The-Loop (HITL) Teleoperation With Autonomous Ground Vehicle Systems",2022,"","clok.uclan.ac.uk","https://clok.uclan.ac.uk/49575/","",171,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,1,1,"… of real-time driving in the remote vehicle can help overcome the … teleoperation intervention modes with FA-SDVs, in the aspects of human-vehicle teamwork using two similar remote …","https://clok.uclan.ac.uk/49575/1/Technical%20Report_Intervention%20modes%20Ground.pdf",""
